Year,City,Date,High Temp,Precipitation
2017,New York,8/22/2017,31.6,0.447
2017,New York,8/23/2017,27,8.453
2017,New York,8/24/2017,26.3,0
2017,New York,8/25/2017,25.6,0
2017,New York,8/26/2017,24.7,0
2017,New York,8/27/2017,24.8,0
2017,New York,8/28/2017,23.8,0
2017,New York,8/29/2017,20.1,6.261
2017,New York,8/30/2017,25,1.499
2017,New York,8/31/2017,27.2,0.128
2017,New York,9/1/2017,21.4,0
2017,New York,9/2/2017,19.4,11.374
2017,New York,9/3/2017,20.9,19.362
2017,New York,9/4/2017,26.7,0
2017,New York,9/5/2017,29.1,0.127
2017,New York,9/6/2017,23,9.037
2017,New York,9/7/2017,22.1,1.981
2017,New York,9/8/2017,21.9,0
2017,New York,9/9/2017,20.7,0
2017,New York,9/10/2017,22.3,0
2017,New York,9/11/2017,24.8,0
2017,New York,9/12/2017,27.8,0
2017,New York,9/13/2017,27.8,1.722
2017,New York,9/14/2017,27.4,0.308
2017,New York,9/15/2017,27.1,0
2017,New York,9/16/2017,27.4,0
2017,New York,9/17/2017,26.7,0
2017,New York,9/18/2017,23,0
2017,New York,9/19/2017,25.4,4.718
2017,New York,9/20/2017,25.8,0
2017,New York,9/21/2017,26.8,0
2017,New York,9/22/2017,27.8,0
2017,New York,9/23/2017,30.3,0
2017,New York,9/24/2017,32.3,0
2017,New York,9/25/2017,30.3,0
2017,New York,9/26/2017,27.7,0
2017,New York,9/27/2017,29.3,0
2017,New York,9/28/2017,25.5,0
2017,New York,9/29/2017,19.9,0
2017,New York,9/30/2017,17.9,0
2017,New York,10/1/2017,19.9,0
2017,New York,10/2/2017,22.6,0
2017,New York,10/3/2017,21.2,0
2017,New York,10/4/2017,24,0
2017,New York,10/5/2017,28.2,0
2017,New York,10/6/2017,27.4,0
2017,New York,10/7/2017,26.7,0
2017,New York,10/8/2017,25.4,6.471
2017,New York,10/9/2017,24.9,6.39
2017,New York,10/10/2017,26.8,0
2017,New York,10/11/2017,23.8,1.212
2017,New York,10/12/2017,17.5,1.748
2017,New York,10/13/2017,18.7,0
2017,New York,10/14/2017,21.9,1.887
2017,New York,10/15/2017,22.6,0
2017,New York,10/16/2017,20.8,0.3
2017,New York,10/17/2017,15,0
2017,New York,10/18/2017,22.3,0
2017,New York,10/19/2017,21.7,0
2017,New York,10/20/2017,23.1,0
2017,New York,10/21/2017,25.9,0
2017,New York,10/22/2017,24,0
2017,New York,10/23/2017,23.2,0
2017,New York,10/24/2017,23.3,4.49
2017,New York,10/25/2017,19.9,0
2017,New York,10/26/2017,15,0
2017,New York,10/27/2017,17,0
2017,New York,10/28/2017,20.3,0
2017,New York,10/29/2017,19.3,77.557
2017,New York,10/30/2017,16.8,7.92
2017,New York,10/31/2017,13.6,0
2017,New York,11/1/2017,13.7,0
2017,New York,11/2/2017,22.3,0
2017,New York,11/3/2017,23.2,0
2017,New York,11/4/2017,13,0
2017,New York,11/5/2017,16.3,1.195
2017,New York,11/6/2017,18.9,0.184
2017,New York,11/7/2017,9.5,16.496
2017,New York,11/8/2017,9.1,0.592
2017,New York,11/9/2017,12.3,0
2017,New York,11/10/2017,11.2,0.233
2017,New York,11/11/2017,3.1,0
2017,New York,11/12/2017,8,0
2017,New York,11/13/2017,8.7,1.868
2017,New York,11/14/2017,8.4,0
2017,New York,11/15/2017,9.8,0
2017,New York,11/16/2017,14.1,8.171
2017,New York,11/17/2017,8.8,0
2017,New York,11/18/2017,12.2,2.904
2017,New York,11/19/2017,15,6.037
2017,New York,11/20/2017,8.2,0
2017,New York,11/21/2017,14.7,0
2017,New York,11/22/2017,12.1,4.665
2017,New York,11/23/2017,6.1,0
2017,New York,11/24/2017,10.2,0
2017,New York,11/25/2017,14,0
2017,New York,11/26/2017,10.8,0
2017,New York,11/27/2017,10.5,0
2017,New York,11/28/2017,11.5,0
2017,New York,11/29/2017,17.4,0
2017,New York,11/30/2017,11.3,0.048
2017,New York,12/1/2017,10.8,0.653
2017,New York,12/2/2017,8.7,0
2017,New York,12/3/2017,8.9,0
2017,New York,12/4/2017,10,0
2017,New York,12/5/2017,16.1,16.592
2017,New York,12/6/2017,14.5,0.338
2017,New York,12/7/2017,6.9,0
2017,New York,12/8/2017,4.1,0
2017,New York,12/9/2017,2,10.589
2017,New York,12/10/2017,4,0
2017,New York,12/11/2017,5.2,0
2017,New York,12/12/2017,10.1,0
2017,New York,12/13/2017,-0.2,0
2017,New York,12/14/2017,-0.1,2.162
2017,New York,12/15/2017,-2.1,2.915
2017,New York,12/16/2017,3.9,0
2017,New York,12/17/2017,2.9,0
2017,New York,12/18/2017,8.3,0.658
2017,New York,12/19/2017,13,0
2017,New York,12/20/2017,10.6,0
2017,New York,12/21/2017,4.4,0
2017,New York,12/22/2017,9.5,0
2017,New York,12/23/2017,9.1,13.004
2017,New York,12/24/2017,5,0.185
2017,New York,12/25/2017,3.2,5.709
2017,New York,12/26/2017,-2.1,0
2017,New York,12/27/2017,-4.2,0
2017,New York,12/28/2017,-7.5,0
2017,New York,12/29/2017,-5.7,0
2017,New York,12/30/2017,-5,2.14
2017,New York,12/31/2017,-6.6,1.624
2017,Phoenix,1/1/2017,13.4,5.85
2017,Phoenix,1/2/2017,13.8,0
2017,Phoenix,1/3/2017,16.1,0
2017,Phoenix,1/4/2017,18.7,0
2017,Phoenix,1/5/2017,19.2,0
2017,Phoenix,1/6/2017,18.3,0
2017,Phoenix,1/7/2017,18.4,0
2017,Phoenix,1/8/2017,23.2,0
2017,Phoenix,1/9/2017,18.7,0
2017,Phoenix,1/10/2017,19.9,0
2017,Phoenix,1/11/2017,18.7,0
2017,Phoenix,1/12/2017,19.8,0
2017,Phoenix,1/13/2017,18.7,0
2017,Phoenix,1/14/2017,18,0.829
2017,Phoenix,1/15/2017,15.4,0
2017,Phoenix,1/16/2017,16.6,0
2017,Phoenix,1/17/2017,17.2,0
2017,Phoenix,1/18/2017,18.7,0
2017,Phoenix,1/19/2017,13.6,0.37
2017,Phoenix,1/20/2017,11.5,18.943
2017,Phoenix,1/21/2017,14.8,2.861
2017,Phoenix,1/22/2017,16,0
2017,Phoenix,1/23/2017,16.2,0.559
2017,Phoenix,1/24/2017,13.6,0.04
2017,Phoenix,1/25/2017,13.7,0
2017,Phoenix,1/26/2017,14.2,0
2017,Phoenix,1/27/2017,14.8,0
2017,Phoenix,1/28/2017,17.8,0
2017,Phoenix,1/29/2017,22.2,0
2017,Phoenix,1/30/2017,24.2,0
2017,Phoenix,1/31/2017,22.1,0
2017,Phoenix,2/1/2017,23.2,0
2017,Phoenix,2/2/2017,22.1,0
2017,Phoenix,2/3/2017,21.6,0
2017,Phoenix,2/4/2017,23.2,0
2017,Phoenix,2/5/2017,24.2,0
2017,Phoenix,2/6/2017,18.7,0
2017,Phoenix,2/7/2017,22.6,0
2017,Phoenix,2/8/2017,24.8,0
2017,Phoenix,2/9/2017,27.2,0
2017,Phoenix,2/10/2017,27.8,0
2017,Phoenix,2/11/2017,24.8,0
2017,Phoenix,2/12/2017,23.3,0
2017,Phoenix,2/13/2017,22.7,0
2017,Phoenix,2/14/2017,23.2,0
2017,Phoenix,2/15/2017,23.2,0
2017,Phoenix,2/16/2017,23.3,0
2017,Phoenix,2/17/2017,22.8,0
2017,Phoenix,2/18/2017,19.3,14.867
2017,Phoenix,2/19/2017,14.8,6.703
2017,Phoenix,2/20/2017,19.9,0
2017,Phoenix,2/21/2017,23.7,0
2017,Phoenix,2/22/2017,24.2,0
2017,Phoenix,2/23/2017,17.6,0
2017,Phoenix,2/24/2017,16.6,0
2017,Phoenix,2/25/2017,18.2,0
2017,Phoenix,2/26/2017,19.8,0
2017,Phoenix,2/27/2017,17.6,4.294
2017,Phoenix,2/28/2017,18.3,5.157
2017,Phoenix,3/1/2017,20.7,1.506
2017,Phoenix,3/2/2017,24.4,0
2017,Phoenix,3/3/2017,24.9,0
2017,Phoenix,3/4/2017,25.5,0
2017,Phoenix,3/5/2017,23.2,0
2017,Phoenix,3/6/2017,19.2,0
2017,Phoenix,3/7/2017,23.3,0
2017,Phoenix,3/8/2017,28.3,0
2017,Phoenix,3/9/2017,29.8,0
2017,Phoenix,3/10/2017,30.6,0
2017,Phoenix,3/11/2017,30.5,0
2017,Phoenix,3/12/2017,30.5,0
2017,Phoenix,3/13/2017,32.1,0
2017,Phoenix,3/14/2017,33.7,0
2017,Phoenix,3/15/2017,32.6,0
2017,Phoenix,3/16/2017,33.7,0
2017,Phoenix,3/17/2017,33.7,0
2017,Phoenix,3/18/2017,34.2,0
2017,Phoenix,3/19/2017,34.3,0
2017,Phoenix,3/20/2017,34.2,0
2017,Phoenix,3/21/2017,33.6,0
2017,Phoenix,3/22/2017,27,0
2017,Phoenix,3/23/2017,21.5,1.543
2017,Phoenix,3/24/2017,24.9,0
2017,Phoenix,3/25/2017,27.6,0
2017,Phoenix,3/26/2017,27,0
2017,Phoenix,3/27/2017,27.7,0
2017,Phoenix,3/28/2017,25.6,0
2017,Phoenix,3/29/2017,28.8,0
2017,Phoenix,3/30/2017,31.6,0
2017,Phoenix,3/31/2017,20.9,0
2017,Phoenix,4/1/2017,22.1,0
2017,Phoenix,4/2/2017,27.1,0
2017,Phoenix,4/3/2017,29.2,0
2017,Phoenix,4/4/2017,26,0
2017,Phoenix,4/5/2017,28.7,0
2017,Phoenix,4/6/2017,32.6,0
2017,Phoenix,4/7/2017,31.9,0
2017,Phoenix,4/8/2017,29.8,0
2017,Phoenix,4/9/2017,26.5,0
2017,Phoenix,4/10/2017,28.3,0
2017,Phoenix,4/11/2017,30.5,0
2017,Phoenix,4/12/2017,32.1,0
2017,Phoenix,4/13/2017,33.7,0
2017,Phoenix,4/14/2017,31,0
2017,Phoenix,4/15/2017,30.9,0
2017,Phoenix,4/16/2017,31.6,0
2017,Phoenix,4/17/2017,33.6,0
2017,Phoenix,4/18/2017,33.7,0
2017,Phoenix,4/19/2017,31.6,0
2017,Phoenix,4/20/2017,33.2,0
2017,Phoenix,4/21/2017,34.2,0
2017,Phoenix,4/22/2017,34.2,0
2017,Phoenix,4/23/2017,36.5,0
2017,Phoenix,4/24/2017,32.6,0
2017,Phoenix,4/25/2017,30.5,0
2017,Phoenix,4/26/2017,31,0
2017,Phoenix,4/27/2017,31.5,0
2017,Phoenix,4/28/2017,29.9,0
2017,Phoenix,4/29/2017,26.6,0
2017,Phoenix,4/30/2017,29.8,0
2017,Phoenix,5/1/2017,34.2,0
2017,Phoenix,5/2/2017,35.4,0
2017,Phoenix,5/3/2017,36.7,0
2017,Phoenix,5/4/2017,38.7,0
2017,Phoenix,5/5/2017,41.1,0
2017,Phoenix,5/6/2017,35.9,0
2017,Phoenix,5/7/2017,22.8,0
2017,Phoenix,5/8/2017,28.1,0
2017,Phoenix,5/9/2017,23.6,0.578
2017,Phoenix,5/10/2017,25.5,0
2017,Phoenix,5/11/2017,31.6,0
2017,Phoenix,5/12/2017,35.5,0
2017,Phoenix,5/13/2017,36,0
2017,Phoenix,5/14/2017,33.2,0
2017,Phoenix,5/15/2017,29.8,0
2017,Phoenix,5/16/2017,24.8,0
2017,Phoenix,5/17/2017,29,0
2017,Phoenix,5/18/2017,29.1,0
2017,Phoenix,5/19/2017,29.3,0
2017,Phoenix,5/20/2017,33.8,0
2017,Phoenix,5/21/2017,37.7,0
2017,Phoenix,5/22/2017,39.3,0
2017,Phoenix,5/23/2017,39.3,0
2017,Phoenix,5/24/2017,41.5,0
2017,Phoenix,5/25/2017,37.7,0
2017,Phoenix,5/26/2017,34.2,0
2017,Phoenix,5/27/2017,35.5,0
2017,Phoenix,5/28/2017,37.7,0
2017,Phoenix,5/29/2017,39.1,0
2017,Phoenix,5/30/2017,37.7,0
2017,Phoenix,5/31/2017,37.7,0
2017,Phoenix,6/1/2017,36.6,0
2017,Phoenix,6/2/2017,37.8,0
2017,Phoenix,6/3/2017,41.1,0
2017,Phoenix,6/4/2017,41.6,0
2017,Phoenix,6/5/2017,41.6,0
2017,Phoenix,6/6/2017,40.9,0
2017,Phoenix,6/7/2017,40.5,0
2017,Phoenix,6/8/2017,39.2,0
2017,Phoenix,6/9/2017,40.5,0
2017,Phoenix,6/10/2017,37.7,0
2017,Phoenix,6/11/2017,38.1,0
2017,Phoenix,6/12/2017,33.2,0
2017,Phoenix,6/13/2017,34.9,0
2017,Phoenix,6/14/2017,38.3,0
2017,Phoenix,6/15/2017,41.5,0
2017,Phoenix,6/16/2017,42.1,0
2017,Phoenix,6/17/2017,42.7,0
2017,Phoenix,6/18/2017,43.8,0
2017,Phoenix,6/19/2017,47.1,0
2017,Phoenix,6/20/2017,48.2,0
2017,Phoenix,6/21/2017,46.6,0
2017,Phoenix,6/22/2017,44.2,0
2017,Phoenix,6/23/2017,44.2,0
2017,Phoenix,6/24/2017,46,0
2017,Phoenix,6/25/2017,45.5,0
2017,Phoenix,6/26/2017,43.8,0
2017,Phoenix,6/27/2017,42.7,0
2017,Phoenix,6/28/2017,42,0
2017,Phoenix,6/29/2017,41.5,0
2017,Phoenix,6/30/2017,42.1,0
2017,Phoenix,7/1/2017,44.1,0
2017,Phoenix,7/2/2017,42,0
2017,Phoenix,7/3/2017,41.6,0
2017,Phoenix,7/4/2017,43.2,0
2017,Phoenix,7/5/2017,44.3,0
2017,Phoenix,7/6/2017,43.3,0
2017,Phoenix,7/7/2017,46.1,0
2017,Phoenix,7/8/2017,44.1,0
2017,Phoenix,7/9/2017,42.1,0
2017,Phoenix,7/10/2017,42.1,0
2017,Phoenix,7/11/2017,39.2,0.712
2017,Phoenix,7/12/2017,41.6,0
2017,Phoenix,7/13/2017,42.1,0
2017,Phoenix,7/14/2017,41.6,0
2017,Phoenix,7/15/2017,41.5,0
2017,Phoenix,7/16/2017,39.2,5.017
2017,Phoenix,7/17/2017,37.1,6.362
2017,Phoenix,7/18/2017,38.3,0.072
2017,Phoenix,7/19/2017,37.2,0
2017,Phoenix,7/20/2017,38.3,0.302
2017,Phoenix,7/21/2017,38.8,1.16
2017,Phoenix,7/22/2017,39.9,0
2017,Phoenix,7/23/2017,38.7,3.188
2017,Phoenix,7/24/2017,32.1,4.991
2017,Phoenix,7/25/2017,38.1,0.078
2017,Phoenix,7/26/2017,40.6,0
2017,Phoenix,7/27/2017,42.2,0
2017,Phoenix,7/28/2017,37.7,0
2017,Phoenix,7/29/2017,38.4,0.322
2017,Phoenix,7/30/2017,36.2,0.297
2017,Phoenix,7/31/2017,40.6,0
2017,Phoenix,8/1/2017,37.8,0
2017,Phoenix,8/2/2017,35.1,0.267
2017,Phoenix,8/3/2017,38.7,21.428
2017,Phoenix,8/4/2017,38.3,0.39
2017,Phoenix,8/5/2017,39.2,0
2017,Phoenix,8/6/2017,39.8,0
2017,Phoenix,8/7/2017,40.9,0
2017,Phoenix,8/8/2017,41.6,0
2017,Phoenix,8/9/2017,43.1,0
2017,Phoenix,8/10/2017,39.8,0.048
2017,Phoenix,8/11/2017,41,0
2017,Phoenix,8/12/2017,38.7,1.781
2017,Phoenix,8/13/2017,37.2,8.474
2017,Phoenix,8/14/2017,38.7,0
2017,Phoenix,8/15/2017,38.2,0
2017,Phoenix,8/16/2017,38.2,0
2017,Phoenix,8/17/2017,39.2,0
2017,Phoenix,8/18/2017,39.9,0
2017,Phoenix,8/19/2017,40.3,0
2017,Phoenix,8/20/2017,38.1,0
2017,Phoenix,8/21/2017,39.2,0
2017,Phoenix,8/22/2017,41.5,0
2017,Phoenix,8/23/2017,41.5,1.728
2017,Phoenix,8/24/2017,39.2,0
2017,Phoenix,8/25/2017,41.6,0
2017,Phoenix,8/26/2017,42.8,0
2017,Phoenix,8/27/2017,42.7,0
2017,Phoenix,8/28/2017,42.8,0
2017,Phoenix,8/29/2017,42.1,0
2017,Phoenix,8/30/2017,42,0
2017,Phoenix,8/31/2017,41.1,0
2017,Phoenix,9/1/2017,43.1,0
2017,Phoenix,9/2/2017,38.2,0
2017,Phoenix,9/3/2017,38.8,0
2017,Phoenix,9/4/2017,39.8,0
2017,Phoenix,9/5/2017,41,0
2017,Phoenix,9/6/2017,42,0
2017,Phoenix,9/7/2017,39.2,0
2017,Phoenix,9/8/2017,36.1,0
2017,Phoenix,9/9/2017,34.3,0
2017,Phoenix,9/10/2017,40.4,0
2017,Phoenix,9/11/2017,41.1,0
2017,Phoenix,9/12/2017,42.2,0
2017,Phoenix,9/13/2017,41,0
2017,Phoenix,9/14/2017,37.7,0
2017,Phoenix,9/15/2017,35.9,0
2017,Phoenix,9/16/2017,34.8,0
2017,Phoenix,9/17/2017,36,0
2017,Phoenix,9/18/2017,36.5,0
2017,Phoenix,9/19/2017,37,0
2017,Phoenix,9/20/2017,37,0
2017,Phoenix,9/21/2017,35.9,0
2017,Phoenix,9/22/2017,30.5,0
2017,Phoenix,9/23/2017,28.7,0
2017,Phoenix,9/24/2017,28.8,0
2017,Phoenix,9/25/2017,31.5,0
2017,Phoenix,9/26/2017,31,0
2017,Phoenix,9/27/2017,32.6,0
2017,Phoenix,9/28/2017,33.7,0
2017,Phoenix,9/29/2017,35.5,0
2017,Phoenix,9/30/2017,36.5,0
2017,Phoenix,10/1/2017,36.4,0
2017,Phoenix,10/2/2017,32.6,0
2017,Phoenix,10/3/2017,34.8,0
2017,Phoenix,10/4/2017,36.5,0
2017,Phoenix,10/5/2017,36.1,0
2017,Phoenix,10/6/2017,35.6,0
2017,Phoenix,10/7/2017,35.5,0
2017,Phoenix,10/8/2017,33.7,0
2017,Phoenix,10/9/2017,30.7,0
2017,Phoenix,10/10/2017,32.7,0
2017,Phoenix,10/11/2017,35.5,0
2017,Phoenix,10/12/2017,33.7,0
2017,Phoenix,10/13/2017,34.2,0
2017,Phoenix,10/14/2017,33.8,0
2017,Phoenix,10/15/2017,34.9,0
2017,Phoenix,10/16/2017,36.6,0
2017,Phoenix,10/17/2017,35.6,0
2017,Phoenix,10/18/2017,34.9,0
2017,Phoenix,10/19/2017,34.8,0
2017,Phoenix,10/20/2017,31,0
2017,Phoenix,10/21/2017,28.8,0
2017,Phoenix,10/22/2017,32.8,0
2017,Phoenix,10/23/2017,35.5,0
2017,Phoenix,10/24/2017,36.6,0
2017,Phoenix,10/25/2017,33.8,0
2017,Phoenix,10/26/2017,33.6,0
2017,Phoenix,10/27/2017,32.1,0
2017,Phoenix,10/28/2017,32.7,0
2017,Phoenix,10/29/2017,32.7,0
2017,Phoenix,10/30/2017,29.2,0
2017,Phoenix,10/31/2017,26.5,0
2017,Phoenix,11/1/2017,28.1,0
2017,Phoenix,11/2/2017,27,0
2017,Phoenix,11/3/2017,26.6,0
2017,Phoenix,11/4/2017,27,0
2017,Phoenix,11/5/2017,26,0
2017,Phoenix,11/6/2017,27,0
2017,Phoenix,11/7/2017,26.5,0
2017,Phoenix,11/8/2017,28.1,0
2017,Phoenix,11/9/2017,29.2,0
2017,Phoenix,11/10/2017,29.2,0
2017,Phoenix,11/11/2017,28.7,0
2017,Phoenix,11/12/2017,28.8,0
2017,Phoenix,11/13/2017,30.5,0
2017,Phoenix,11/14/2017,29.2,0
2017,Phoenix,11/15/2017,28.3,0
2017,Phoenix,11/16/2017,29.2,0
2017,Phoenix,11/17/2017,25.9,0
2017,Phoenix,11/18/2017,25,0
2017,Phoenix,11/19/2017,27.7,0
2017,Phoenix,11/20/2017,25,0
2017,Phoenix,11/21/2017,25.6,0
2017,Phoenix,11/22/2017,31.1,0
2017,Phoenix,11/23/2017,29.9,0
2017,Phoenix,11/24/2017,29.8,0
2017,Phoenix,11/25/2017,29.3,0
2017,Phoenix,11/26/2017,31.1,0
2017,Phoenix,11/27/2017,26.5,0
2017,Phoenix,11/28/2017,23.3,0
2017,Phoenix,11/29/2017,24.3,0
2017,Phoenix,11/30/2017,23.8,0
2017,Phoenix,12/1/2017,24.4,0
2017,Phoenix,12/2/2017,28.2,0
2017,Phoenix,12/3/2017,26,0
2017,Phoenix,12/4/2017,22.1,0
2017,Phoenix,12/5/2017,18.4,1.603
2017,Phoenix,12/6/2017,23.4,0
2017,Phoenix,12/7/2017,18.9,0
2017,Phoenix,12/8/2017,18.2,0
2017,Phoenix,12/9/2017,24.4,0
2017,Phoenix,12/10/2017,25,0
2017,Phoenix,12/11/2017,24.3,0
2017,Phoenix,12/12/2017,23.9,0
2017,Phoenix,12/13/2017,24.2,0
2017,Phoenix,12/14/2017,22.9,0
2017,Phoenix,12/15/2017,21.6,0
2017,Phoenix,12/16/2017,19.2,0
2017,Phoenix,12/17/2017,15.7,3.695
2017,Phoenix,12/18/2017,19.2,0
2017,Phoenix,12/19/2017,19.1,0
2017,Phoenix,12/20/2017,19.2,0
2017,Phoenix,12/21/2017,13.7,0
2017,Phoenix,12/22/2017,13.8,0
2017,Phoenix,12/23/2017,15.7,0
2017,Phoenix,12/24/2017,21.1,0
2017,Phoenix,12/25/2017,18.4,0
2017,Phoenix,12/26/2017,20.6,0
2017,Phoenix,12/27/2017,22.3,0
2017,Phoenix,12/28/2017,23.8,0
2017,Phoenix,12/29/2017,24.4,0
2017,Phoenix,12/30/2017,24.2,0
2017,Phoenix,12/31/2017,20.6,0
2018,Chicago,1/1/2018,-16.3,0
2018,Chicago,1/2/2018,-13.9,0
2018,Chicago,1/3/2018,-8,0
2018,Chicago,1/4/2018,-10.8,0
2018,Chicago,1/5/2018,-11.6,0
2018,Chicago,1/6/2018,-9.2,0
2018,Chicago,1/7/2018,0.7,0.705
2018,Chicago,1/8/2018,2.5,0
2018,Chicago,1/9/2018,1.4,0
2018,Chicago,1/10/2018,13.4,0.264
2018,Chicago,1/11/2018,15.2,5.228
2018,Chicago,1/12/2018,-4.5,0
2018,Chicago,1/13/2018,-8.5,0
2018,Chicago,1/14/2018,-5.8,0.638
2018,Chicago,1/15/2018,-4.5,1.465
2018,Chicago,1/16/2018,-3.9,0.068
2018,Chicago,1/17/2018,-6.6,0
2018,Chicago,1/18/2018,0.5,0
2018,Chicago,1/19/2018,4.2,0
2018,Chicago,1/20/2018,8,0
2018,Chicago,1/21/2018,7.7,0.196
2018,Chicago,1/22/2018,12.5,17.39
2018,Chicago,1/23/2018,3.3,1.65
2018,Chicago,1/24/2018,-1.3,0.064
2018,Chicago,1/25/2018,6.5,0
2018,Chicago,1/26/2018,10.9,0
2018,Chicago,1/27/2018,10.4,0
2018,Chicago,1/28/2018,4.5,0
2018,Chicago,1/29/2018,-0.4,0.068
2018,Chicago,1/30/2018,-0.6,0
2018,Chicago,1/31/2018,6,0
2018,Chicago,2/1/2018,2,0
2018,Chicago,2/2/2018,-5.8,0
2018,Chicago,2/3/2018,4.8,0.224
2018,Chicago,2/4/2018,1.3,0.78
2018,Chicago,2/5/2018,-11.1,3.869
2018,Chicago,2/6/2018,-6.4,0
2018,Chicago,2/7/2018,-6.6,1.571
2018,Chicago,2/8/2018,-6.2,2.229
2018,Chicago,2/9/2018,-1.8,9.636
2018,Chicago,2/10/2018,-4.8,0.192
2018,Chicago,2/11/2018,-5.1,4.629
2018,Chicago,2/12/2018,-2.7,0
2018,Chicago,2/13/2018,1.8,0
2018,Chicago,2/14/2018,7,0
2018,Chicago,2/15/2018,8.2,0
2018,Chicago,2/16/2018,4.1,0
2018,Chicago,2/17/2018,1.8,1.741
2018,Chicago,2/18/2018,4.2,0
2018,Chicago,2/19/2018,15.5,12.618
2018,Chicago,2/20/2018,18.7,57.534
2018,Chicago,2/21/2018,1.5,3.973
2018,Chicago,2/22/2018,4.8,0
2018,Chicago,2/23/2018,7,3.048
2018,Chicago,2/24/2018,8.6,0.081
2018,Chicago,2/25/2018,9.7,3.286
2018,Chicago,2/26/2018,12.1,0
2018,Chicago,2/27/2018,16.2,0
2018,Chicago,2/28/2018,15.4,0
2018,Chicago,3/1/2018,6.6,14.878
2018,Chicago,3/2/2018,7.7,0
2018,Chicago,3/3/2018,6.1,0
2018,Chicago,3/4/2018,7.6,0
2018,Chicago,3/5/2018,5,1.964
2018,Chicago,3/6/2018,4.8,1.446
2018,Chicago,3/7/2018,0.9,0.196
2018,Chicago,3/8/2018,1.6,0
2018,Chicago,3/9/2018,3.4,0
2018,Chicago,3/10/2018,4.2,0
2018,Chicago,3/11/2018,3.8,0
2018,Chicago,3/12/2018,7.1,0
2018,Chicago,3/13/2018,1.8,1.322
2018,Chicago,3/14/2018,8.5,0
2018,Chicago,3/15/2018,8.2,0
2018,Chicago,3/16/2018,2.4,0
2018,Chicago,3/17/2018,6.9,2.352
2018,Chicago,3/18/2018,13.5,0
2018,Chicago,3/19/2018,7.3,0
2018,Chicago,3/20/2018,2.1,0
2018,Chicago,3/21/2018,3.8,0
2018,Chicago,3/22/2018,8,0
2018,Chicago,3/23/2018,5.3,0
2018,Chicago,3/24/2018,4.3,0
2018,Chicago,3/25/2018,4.5,0
2018,Chicago,3/26/2018,12,1.962
2018,Chicago,3/27/2018,11,8.429
2018,Chicago,3/28/2018,11,0
2018,Chicago,3/29/2018,9.6,1.843
2018,Chicago,3/30/2018,8.7,0
2018,Chicago,3/31/2018,14.1,1.802
2018,Chicago,4/1/2018,1.8,0
2018,Chicago,4/2/2018,6.6,0
2018,Chicago,4/3/2018,5.1,3.106
2018,Chicago,4/4/2018,1.6,0.068
2018,Chicago,4/5/2018,5.4,2.064
2018,Chicago,4/6/2018,3.1,0.268
2018,Chicago,4/7/2018,3.4,0
2018,Chicago,4/8/2018,3.6,0
2018,Chicago,4/9/2018,3.7,1.704
2018,Chicago,4/10/2018,7.1,0
2018,Chicago,4/11/2018,18.5,0.068
2018,Chicago,4/12/2018,22.9,1.046
2018,Chicago,4/13/2018,10,0.61
2018,Chicago,4/14/2018,4.6,12.531
2018,Chicago,4/15/2018,3.2,21.214
2018,Chicago,4/16/2018,1.2,0.172
2018,Chicago,4/17/2018,6,0
2018,Chicago,4/18/2018,2.9,0.774
2018,Chicago,4/19/2018,11.8,1.503
2018,Chicago,4/20/2018,15,0
2018,Chicago,4/21/2018,11.7,0
2018,Chicago,4/22/2018,15.8,0
2018,Chicago,4/23/2018,16.5,0
2018,Chicago,4/24/2018,17.3,0
2018,Chicago,4/25/2018,11.4,0
2018,Chicago,4/26/2018,18.4,0
2018,Chicago,4/27/2018,13.2,0.527
2018,Chicago,4/28/2018,9.9,0
2018,Chicago,4/29/2018,13.7,0
2018,Chicago,4/30/2018,26.5,0
2018,Chicago,5/1/2018,29.4,0
2018,Chicago,5/2/2018,30.5,10.451
2018,Chicago,5/3/2018,20.3,16.132
2018,Chicago,5/4/2018,23.7,0
2018,Chicago,5/5/2018,27.9,0
2018,Chicago,5/6/2018,19.7,0
2018,Chicago,5/7/2018,22.8,0
2018,Chicago,5/8/2018,27.6,0
2018,Chicago,5/9/2018,27.5,6.142
2018,Chicago,5/10/2018,21.8,0
2018,Chicago,5/11/2018,13.1,1.498
2018,Chicago,5/12/2018,10.6,3.089
2018,Chicago,5/13/2018,18.7,13.745
2018,Chicago,5/14/2018,29.4,31.927
2018,Chicago,5/15/2018,19.6,2.123
2018,Chicago,5/16/2018,25.2,0
2018,Chicago,5/17/2018,20.7,0
2018,Chicago,5/18/2018,19.1,0.875
2018,Chicago,5/19/2018,20.5,3.837
2018,Chicago,5/20/2018,15.5,4.253
2018,Chicago,5/21/2018,17.3,36.007
2018,Chicago,5/22/2018,18.5,0.849
2018,Chicago,5/23/2018,25.6,0
2018,Chicago,5/24/2018,29.9,0
2018,Chicago,5/25/2018,31.6,0.737
2018,Chicago,5/26/2018,31.5,1.153
2018,Chicago,5/27/2018,35.3,0
2018,Chicago,5/28/2018,34.7,0
2018,Chicago,5/29/2018,29.7,0
2018,Chicago,5/30/2018,29.7,8.737
2018,Chicago,5/31/2018,31.3,0
2018,Chicago,6/1/2018,25.3,0
2018,Chicago,6/2/2018,21.8,5.718
2018,Chicago,6/3/2018,25.8,5.279
